date     ,state       ,district ,pincode ,demo_age_5_17 ,demo_age_17_ ,total_biometric ,month ,year
11/24/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           9 ,              9 ,   11 ,2025
11/24/25 ,Maharashtra ,Nagpur   , 441302 ,            1 ,          21 ,             22 ,   11 ,2025
11/24/25 ,Maharashtra ,Nagpur   , 441306 ,            0 ,          10 ,             10 ,   11 ,2025
11/24/25 ,Maharashtra ,Nagpur   , 441502 ,            1 ,          16 ,             17 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 440024 ,            1 ,          37 ,             38 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 440032 ,            0 ,           7 ,              7 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 440035 ,            5 ,          44 ,             49 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,          20 ,             20 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 441105 ,            1 ,          42 ,             43 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 441106 ,            0 ,          23 ,             23 ,   11 ,2025
11/25/25 ,Maharashtra ,Nagpur   , 441304 ,            2 ,           8 ,             10 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440002 ,            1 ,          31 ,             32 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440004 ,            0 ,           3 ,              3 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440008 ,            2 ,          47 ,             49 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440009 ,            0 ,          13 ,             13 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440017 ,            0 ,          35 ,             35 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           2 ,              2 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440023 ,            2 ,          29 ,             31 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 440037 ,            3 ,          13 ,             16 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 441104 ,            1 ,          17 ,             18 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 441106 ,            1 ,          27 ,             28 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 441123 ,            2 ,           3 ,              5 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 441305 ,            1 ,          11 ,             12 ,   11 ,2025
11/26/25 ,Maharashtra ,Nagpur   , 441306 ,            0 ,           6 ,              6 ,   11 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440002 ,            3 ,          37 ,             40 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440004 ,            0 ,           4 ,              4 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440010 ,            0 ,          15 ,             15 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440012 ,            0 ,           8 ,              8 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440017 ,            5 ,          43 ,             48 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440023 ,            1 ,          39 ,             40 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440025 ,            0 ,           8 ,              8 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 440037 ,            0 ,          10 ,             10 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441104 ,            3 ,          27 ,             30 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441105 ,            5 ,          27 ,             32 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441107 ,            1 ,          25 ,             26 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441110 ,            3 ,          33 ,             36 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441204 ,            0 ,           8 ,              8 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441214 ,            0 ,          11 ,             11 ,   12 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441305 ,            1 ,          10 ,             11 ,   12 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 440006 ,            0 ,           3 ,              3 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 440018 ,            0 ,          20 ,             20 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           2 ,              2 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 440021 ,            0 ,           1 ,              1 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 440022 ,            0 ,          16 ,             16 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441001 ,            2 ,          14 ,             16 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441101 ,            1 ,          16 ,             17 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           2 ,              2 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441201 ,            1 ,          10 ,             11 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441301 ,            1 ,           6 ,              7 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441304 ,            1 ,           3 ,              4 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441401 ,            5 ,          57 ,             62 ,   11 ,2025
11/27/25 ,Maharashtra ,Nagpur   , 441404 ,            0 ,           6 ,              6 ,   11 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440002 ,            0 ,          52 ,             52 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440003 ,            0 ,           9 ,              9 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440013 ,            2 ,          37 ,             39 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440027 ,            1 ,          29 ,             30 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440033 ,            0 ,           4 ,              4 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 440035 ,            2 ,          46 ,             48 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441106 ,            1 ,          19 ,             20 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441108 ,            4 ,          24 ,             28 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441110 ,            1 ,          17 ,             18 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441111 ,            0 ,           7 ,              7 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441122 ,            2 ,          14 ,             16 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441202 ,            1 ,          15 ,             16 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441301 ,            0 ,           3 ,              3 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441302 ,            0 ,           2 ,              2 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441303 ,            0 ,           3 ,              3 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441304 ,            0 ,           4 ,              4 ,   12 ,2025
12/2/25  ,Maharashtra ,Nagpur   , 441501 ,            0 ,           1 ,              1 ,   12 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 440004 ,            0 ,           4 ,              4 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 440032 ,            0 ,           5 ,              5 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 440034 ,            8 ,          45 ,             53 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441101 ,            0 ,          30 ,             30 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441103 ,            0 ,          15 ,             15 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441108 ,            2 ,          56 ,             58 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441110 ,            0 ,          19 ,             19 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441112 ,            0 ,           6 ,              6 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,           5 ,              5 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441302 ,            1 ,          19 ,             20 ,   11 ,2025
11/28/25 ,Maharashtra ,Nagpur   , 441305 ,            2 ,           7 ,              9 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440007 ,            2 ,           0 ,              2 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440014 ,            0 ,          16 ,             16 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440019 ,            0 ,           1 ,              1 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440027 ,            4 ,          24 ,             28 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440030 ,            3 ,           9 ,             12 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 440034 ,           11 ,          49 ,             60 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 441103 ,            2 ,          12 ,             14 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           3 ,              3 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,           3 ,              3 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           6 ,              6 ,   11 ,2025
11/29/25 ,Maharashtra ,Nagpur   , 441302 ,            1 ,           7 ,              8 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           1 ,              1 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 440023 ,            0 ,           2 ,              2 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 440026 ,            1 ,           7 ,              8 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 440034 ,            0 ,           8 ,              8 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 440037 ,            0 ,           1 ,              1 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,           1 ,              1 ,   11 ,2025
11/30/25 ,Maharashtra ,Nagpur   , 441401 ,            0 ,           2 ,              2 ,   11 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440022 ,           20 ,         395 ,            415 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440023 ,          147 ,         883 ,           1030 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440025 ,           10 ,         217 ,            227 ,    3 ,2025
4/1/25   ,Maharashtra ,Nagpur   , 440024 ,          141 ,        1381 ,           1522 ,    4 ,2025
5/1/25   ,Maharashtra ,Nagpur   , 440035 ,          145 ,         834 ,            979 ,    5 ,2025
6/1/25   ,Maharashtra ,Nagpur   , 441111 ,           42 ,         244 ,            286 ,    6 ,2025
6/1/25   ,Maharashtra ,Nagpur   , 441202 ,           33 ,         383 ,            416 ,    6 ,2025
6/1/25   ,Maharashtra ,Nagpur   , 440034 ,          256 ,        1461 ,           1717 ,    6 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440008 ,           58 ,         882 ,            940 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441301 ,           11 ,         277 ,            288 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441113 ,           14 ,         317 ,            331 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441104 ,           28 ,         276 ,            304 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440036 ,           17 ,         153 ,            170 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 440037 ,           32 ,         285 ,            317 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441502 ,           14 ,         528 ,            542 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441108 ,           53 ,         672 ,            725 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441302 ,           29 ,         463 ,            492 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441501 ,           23 ,         825 ,            848 ,    3 ,2025
3/1/25   ,Maharashtra ,Nagpur   , 441002 ,           46 ,         305 ,            351 ,    3 ,2025
7/1/25   ,Maharashtra ,Nagpur   , 440035 ,          177 ,         909 ,           1086 ,    7 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440007 ,            0 ,           1 ,              1 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440008 ,            1 ,          19 ,             20 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440010 ,            0 ,          10 ,             10 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440013 ,            2 ,          25 ,             27 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440019 ,            0 ,           1 ,              1 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441106 ,            1 ,           5 ,              6 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441108 ,            1 ,           7 ,              8 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441109 ,            0 ,           2 ,              2 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441201 ,            1 ,           0 ,              1 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441204 ,            1 ,           3 ,              4 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441210 ,            2 ,           5 ,              7 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441306 ,            0 ,           1 ,              1 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441401 ,            0 ,           3 ,              3 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440004 ,            0 ,           5 ,              5 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440005 ,            1 ,           2 ,              3 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440006 ,            0 ,           5 ,              5 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440027 ,            0 ,          15 ,             15 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441001 ,            0 ,           3 ,              3 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441109 ,            0 ,           3 ,              3 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441110 ,            0 ,          16 ,             16 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441111 ,            0 ,          11 ,             11 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441201 ,            0 ,           5 ,              5 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441210 ,            1 ,           8 ,              9 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441301 ,            0 ,           4 ,              4 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441501 ,            1 ,          18 ,             19 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440001 ,            0 ,          15 ,             15 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440006 ,            0 ,           5 ,              5 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440013 ,            6 ,          20 ,             26 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440036 ,            0 ,           5 ,              5 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441001 ,            0 ,           9 ,              9 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441102 ,            1 ,           6 ,              7 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441103 ,            3 ,           6 ,              9 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441109 ,            0 ,           1 ,              1 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441113 ,            0 ,          10 ,             10 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441122 ,            1 ,           9 ,             10 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441201 ,            1 ,           9 ,             10 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441302 ,            3 ,           8 ,             11 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441304 ,            0 ,           3 ,              3 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441305 ,            0 ,           2 ,              2 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440001 ,            2 ,           6 ,              8 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440004 ,            0 ,           6 ,              6 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440008 ,            5 ,          21 ,             26 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440022 ,            1 ,          13 ,             14 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440029 ,            0 ,           1 ,              1 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441002 ,            0 ,          15 ,             15 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441106 ,            5 ,          28 ,             33 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441107 ,            2 ,          14 ,             16 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441113 ,            1 ,          10 ,             11 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441401 ,            1 ,          22 ,             23 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441502 ,            1 ,           5 ,              6 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440009 ,            2 ,          15 ,             17 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440013 ,            2 ,          17 ,             19 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440015 ,            0 ,          11 ,             11 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440016 ,            0 ,           1 ,              1 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440022 ,            0 ,           8 ,              8 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440023 ,            3 ,           7 ,             10 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440025 ,            2 ,           8 ,             10 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 440032 ,            1 ,           4 ,              5 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441002 ,            1 ,           3 ,              4 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441107 ,            0 ,           4 ,              4 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441109 ,            0 ,           2 ,              2 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441202 ,            0 ,           6 ,              6 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441203 ,            0 ,           2 ,              2 ,    9 ,2025
9/6/25   ,Maharashtra ,Nagpur   , 441214 ,            0 ,           3 ,              3 ,    9 ,2025
