date     ,state       ,district ,pincode ,bio_age_5_17 ,bio_age_17_ ,total_biometric ,month ,year
7/6/25   ,Maharashtra ,Nagpur   , 440008 ,           0 ,          2 ,              2 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440009 ,           5 ,          3 ,              8 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440010 ,           0 ,          2 ,              2 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440014 ,           5 ,          6 ,             11 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440024 ,           4 ,          2 ,              6 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440027 ,           3 ,          3 ,              6 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440033 ,           1 ,          0 ,              1 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 440034 ,           2 ,          4 ,              6 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441110 ,           1 ,          1 ,              2 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441111 ,           0 ,          2 ,              2 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440002 ,           4 ,         13 ,             17 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440004 ,           0 ,          1 ,              1 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440008 ,           2 ,         15 ,             17 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440024 ,           6 ,         17 ,             23 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440027 ,           1 ,          9 ,             10 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440033 ,           0 ,          1 ,              1 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 440036 ,           1 ,          0 ,              1 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441102 ,           0 ,          5 ,              5 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441103 ,           2 ,         12 ,             14 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441113 ,           0 ,          1 ,              1 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441201 ,           5 ,         11 ,             16 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441203 ,           4 ,          9 ,             13 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441210 ,           3 ,          6 ,              9 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441302 ,           5 ,         11 ,             16 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441304 ,           0 ,          3 ,              3 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441306 ,           3 ,          3 ,              6 ,    7 ,2025
7/7/25   ,Maharashtra ,Nagpur   , 441401 ,           2 ,          6 ,              8 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440008 ,           3 ,         21 ,             24 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440010 ,           2 ,          9 ,             11 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440015 ,           0 ,          3 ,              3 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440016 ,           0 ,          2 ,              2 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440018 ,           4 ,         10 ,             14 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440022 ,           0 ,          3 ,              3 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440033 ,           0 ,          5 ,              5 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440035 ,          13 ,         18 ,             31 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441001 ,           0 ,          2 ,              2 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441002 ,           6 ,         13 ,             19 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441111 ,           2 ,          1 ,              3 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441122 ,           5 ,          6 ,             11 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441305 ,           1 ,          3 ,              4 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440002 ,          16 ,         19 ,             35 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440004 ,           0 ,          2 ,              2 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440009 ,          14 ,         14 ,             28 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440014 ,          10 ,          9 ,             19 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440019 ,           0 ,          1 ,              1 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440023 ,          16 ,         22 ,             38 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440036 ,           2 ,          2 ,              4 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 440037 ,           3 ,          0 ,              3 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 441101 ,           7 ,          2 ,              9 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 441204 ,           2 ,          5 ,              7 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 441303 ,           2 ,          1 ,              3 ,    7 ,2025
7/29/25  ,Maharashtra ,Nagpur   , 441502 ,           1 ,          3 ,              4 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440006 ,           0 ,          8 ,              8 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440008 ,          22 ,         42 ,             64 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440016 ,           4 ,         15 ,             19 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440022 ,           8 ,         23 ,             31 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440032 ,           1 ,          5 ,              6 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440034 ,          14 ,         53 ,             67 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 440036 ,           8 ,          5 ,             13 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441001 ,           4 ,          5 ,              9 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441102 ,          13 ,         18 ,             31 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441103 ,           7 ,         25 ,             32 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441105 ,           7 ,         11 ,             18 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441107 ,          15 ,         18 ,             33 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441112 ,           0 ,          7 ,              7 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441210 ,           4 ,          5 ,              9 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441302 ,           6 ,         27 ,             33 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441306 ,           3 ,         13 ,             16 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441401 ,          16 ,         63 ,             79 ,    7 ,2025
7/31/25  ,Maharashtra ,Nagpur   , 441501 ,           9 ,         22 ,             31 ,    7 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440004 ,           2 ,          3 ,              5 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440008 ,           0 ,          1 ,              1 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440013 ,           4 ,          6 ,             10 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440017 ,           0 ,          8 ,              8 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440022 ,           0 ,          2 ,              2 ,    8 ,2025
8/3/25   ,Maharashtra ,Nagpur   , 440030 ,           2 ,          2 ,              4 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440001 ,           5 ,         16 ,             21 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440004 ,           3 ,          5 ,              8 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440006 ,           2 ,          4 ,              6 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440023 ,           9 ,         33 ,             42 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440034 ,          21 ,         55 ,             76 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 440035 ,          16 ,         28 ,             44 ,    8 ,2025
